Feature,Importance
distance_between_bodycentre_and_bcl_on_x_t-2,0.0001462651236105837
distance_between_hipr_and_tailbase_on_x_t-12,0.00014593403102345167
distance_to_boundary_dynamic_neck_in_oft_t-2,0.00014584589893701873
distance_between_hipl_and_tailbase_on_y_t+11,0.00014574257187992514
distance_between_neck_and_bodycentre_on_x_t+6,0.00014569779033942124
distance_between_bcl_and_hipl_on_y_t+4,0.00014546716491332435
distance_between_bodycentre_and_hipr_on_x_t-8,0.00014545136106306633
distance_between_neck_and_bodycentre_on_y_t-7,0.00014543673143854272
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t+3,0.00014539430357798943
distance_to_boundary_dynamic_bcl_in_oft_t+11,0.00014530222654515694
distance_between_headcentre_and_earr_on_z_t+5,0.00014501534925959674
distance_between_bodycentre_and_hipr_on_x_t-3,0.0001447887478840623
distance_between_bodycentre_and_bcl_on_x_t+6,0.00014462758174874044
distance_between_headcentre_and_neck_on_x_t-11,0.00014436899339122027
distance_between_neck_and_bodycentre_on_y_t-1,0.00014419979083309036
distance_between_headcentre_and_neck_on_y_t-13,0.0001441879784064238
height_of_bodycentre_t-9,0.0001441730829033834
distance_between_hipl_and_tailbase_on_x_t-15,0.000144126266694299
distance_between_neck_and_bcr_on_y_t+13,0.0001439467698428361
distance_between_neck_and_earl_on_y_t-1,0.0001432472490694527
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t-12,0.00014322020700752804
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t-7,0.00014317110789420506
distance_between_bodycentre_and_hipl_on_x_t+3,0.0001429818596696767
distance_to_boundary_dynamic_headcentre_in_oft_t+12,0.00014278319460825654
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t-1,0.00014273804383052577
distance_to_boundary_dynamic_bcr_in_oft_t-4,0.00014272817610754576
distance_between_neck_and_earl_on_x_t+2,0.0001425323468734107
distance_between_hipl_and_tailbase_on_y_t+5,0.00014247833305280016
distance_between_hipr_and_tailbase_on_z_t+10,0.00014243640380621784
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t+11,0.00014208601725593023
distance_between_headcentre_and_earr_on_z_t-15,0.00014200204375786695
distance_between_bodycentre_and_hipr_on_z_t-4,0.00014197551963726984
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t+3,0.00014183161477518018
distance_between_neck_and_bcl_on_x_t-11,0.0001414820558944084
distance_between_bcr_and_hipr_on_z_t-8,0.00014136716266152608
distance_between_bodycentre_and_hipl_on_y_t-7,0.00014126738862015113
distance_between_neck_and_earr_on_y_t-1,0.00014121356604318612
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t+3,0.00014111730446990462
distance_between_bcl_and_hipl_on_x_t-7,0.00014104476467099024
distance_to_boundary_dynamic_neck_in_oft_t+7,0.000140514393094714
distance_between_neck_and_bcr_on_x_t-5,0.00014015697970810775
distance_to_boundary_dynamic_bodycentre_in_oft_t+12,0.00014013510460322062
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t-8,0.0001400053641104974
speed_of_nose_in_xyz_t+6,0.00013997892719590986
distance_between_bodycentre_and_bcr_on_y_t+4,0.00013975379334093906
distance_between_bodycentre_and_bcl_on_x_t+5,0.0001394694220417623
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-10,0.00013941344852397904
distance_between_headcentre_and_neck_on_x_t-3,0.00013941092524832898
distance_between_hipr_and_tailbase_on_z_t+9,0.00013934412826817761
speed_of_earr_in_xyz_t-2,0.0001391963311632503
distance_between_neck_and_earr_on_x_t-11,0.00013907616191566414
distance_between_hipr_and_tailbase_on_x_t-5,0.0001390542926912588
distance_between_bodycentre_and_hipl_on_y_t+4,0.00013894137095348498
distance_between_bodycentre_and_bcr_on_x_t+2,0.00013855224433923153
distance_between_hipr_and_tailbase_on_x_t+8,0.0001385176321052472
distance_to_boundary_dynamic_hipl_in_oft_t+4,0.00013846624486605645
distance_between_headcentre_and_neck_on_x_t-12,0.00013844351145785887
speed_of_bcl_in_xyz_t+14,0.00013840323774870286
height_of_bcr_t+3,0.00013812759208569575
speed_of_headcentre_in_xyz_t+9,0.00013808258726518644
distance_between_headcentre_and_earr_on_x_t+5,0.00013754060208501264
distance_between_bcl_and_hipl_on_y_t-13,0.00013745638164127253
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t-8,0.00013736572469123055
distance_between_hipl_and_tailbase_on_x_t+6,0.00013731356048094862
distance_between_neck_and_bcl_on_x_t-15,0.0001372590624880006
distance_between_bcl_and_hipl_on_x_t-13,0.00013723017834734586
distance_between_hipl_and_tailbase_on_z_t-14,0.00013722234741030795
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t0,0.00013720937961187265
distance_between_headcentre_and_earr_on_z_t-6,0.00013686351593735345
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t-12,0.00013683125054252793
distance_to_boundary_dynamic_bcl_in_oft_t+5,0.00013653579445493808
distance_to_boundary_dynamic_tailcentre_in_oft_t-15,0.00013640571162549422
distance_between_bodycentre_and_hipl_on_x_t-4,0.0001363637509894013
distance_between_neck_and_bcr_on_x_t-6,0.00013629827100191655
distance_between_bcr_and_hipr_on_x_t-10,0.00013610771419958115
distance_between_neck_and_earl_on_z_t-6,0.00013607520023800547
distance_between_hipr_and_tailbase_on_y_t+1,0.00013590316346054432
distance_to_boundary_dynamic_bodycentre_in_oft_t+4,0.0001358312950837388
distance_between_bodycentre_and_bcl_on_y_t+6,0.0001356879512692085
distance_between_neck_and_bodycentre_on_y_t+11,0.00013566757002583284
distance_to_boundary_dynamic_hipl_in_oft_t-2,0.00013565322490424007
height_of_bcr_t-14,0.0001355647167869024
height_of_hipr_t-9,0.00013551169475640534
distance_between_neck_and_bcl_on_y_t-3,0.00013550499977628915
distance_between_bodycentre_and_bcr_on_x_t+7,0.0001355037801388998
distance_to_boundary_dynamic_hipl_in_oft_t-10,0.00013544488072751078
distance_between_headcentre_and_earl_on_y_t-1,0.00013533032938349782
Volume_of_neck_bodycentre_bcl_bcr_t+3,0.0001352955606859646
distance_to_boundary_dynamic_earr_in_oft_t+9,0.0001352291746118965
distance_between_hipl_and_tailbase_on_y_t-2,0.00013513919439462742
distance_between_hipr_and_tailbase_on_y_t-9,0.00013491964685165395
distance_to_boundary_dynamic_tailcentre_in_oft_t-9,0.00013471880583553847
distance_between_headcentre_and_neck_on_x_t-8,0.00013470328916786344
distance_between_bodycentre_and_bcl_on_y_t-7,0.00013461739888274998
distance_between_hipl_and_tailbase_on_z_t-6,0.00013459611511381958
distance_between_neck_and_bcr_on_y_t+12,0.00013423162111882029
angle_from_bodycentre_tailbase_to_tailbase_tailcentre_in_xy_t+5,0.00013411848660229355
distance_between_headcentre_and_earr_on_z_t+1,0.00013396948243350585
distance_between_neck_and_earr_on_x_t-5,0.0001336864737290416
distance_between_headcentre_and_neck_on_y_t-4,0.00013363216783753728
distance_between_headcentre_and_neck_on_y_t-15,0.000133494042325124
distance_to_boundary_dynamic_bcl_in_oft_t+3,0.0001334672223875436
distance_to_boundary_dynamic_bcl_in_oft_t-12,0.00013343919346247746
Volume_of_bodycentre_hipl_tailbase_hipr_t-13,0.00013342335239007976
distance_between_bodycentre_and_hipr_on_y_t+8,0.00013303867797622934
distance_between_bodycentre_and_bcl_on_y_t-8,0.00013266449862016567
speed_of_bcl_in_xyz_t+9,0.00013257692074359354
distance_between_bodycentre_and_bcr_on_x_t+8,0.00013230940686637013
distance_between_hipl_and_tailbase_on_z_t-9,0.00013226620262330293
distance_between_bodycentre_and_bcr_on_x_t+1,0.0001322510609436605
distance_between_headcentre_and_earr_on_z_t+7,0.00013216839689773844
distance_between_hipr_and_tailbase_on_z_t-1,0.00013199989210682368
distance_to_boundary_dynamic_bcr_in_oft_t+10,0.00013190637527017222
distance_to_boundary_dynamic_bcl_in_oft_t+4,0.0001318366162479217
distance_between_bcr_and_hipr_on_z_t-10,0.00013182991622340585
distance_between_bodycentre_and_bcr_on_y_t+12,0.0001318077235899024
distance_to_boundary_dynamic_hipr_in_oft_t-6,0.00013164216709852136
distance_between_hipl_and_tailbase_on_y_t-15,0.00013145089654942628
distance_between_neck_and_earr_on_y_t-5,0.00013132327444893377
angle_from_bodycentre_neck_to_neck_earr_in_xy_t-15,0.0001312536768961169
angle_from_bodycentre_neck_to_neck_earl_in_xy_t+10,0.00013123071336229366
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+9,0.00013092553220359171
Volume_of_bodycentre_hipl_tailbase_hipr_t-5,0.00013089389711447088
height_of_hipr_t+3,0.00013083295609109998
distance_between_neck_and_bcr_on_y_t-4,0.00013076862120706804
distance_between_hipr_and_tailbase_on_z_t+11,0.0001306292693060064
distance_to_boundary_dynamic_bcl_in_oft_t-1,0.00013062201610920408
Volume_of_bodycentre_hipl_tailbase_hipr_t-7,0.00013057127497809466
distance_between_neck_and_earl_on_x_t-4,0.0001305550167902724
angle_from_bodycentre_tailbase_to_tailcentre_tailtip_in_xy_t+7,0.00013050176705643062
speed_of_tailbase_in_xyz_t-9,0.00013044624199583054
distance_between_neck_and_bodycentre_on_x_t-9,0.00013041383301829078
distance_between_hipl_and_tailbase_on_x_t+1,0.00013037909561713622
distance_between_bodycentre_and_hipr_on_y_t+13,0.00013014003388141574
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t+14,0.00013004690375928774
height_of_bcr_t-10,0.00012963395297654467
speed_of_tailbase_in_xyz_t-15,0.000129627248246782
distance_to_boundary_dynamic_tailcentre_in_oft_t-2,0.0001294905387654584
distance_between_hipl_and_tailbase_on_x_t+14,0.00012947988422721591
speed_of_bcl_in_xyz_t+1,0.00012945383199800987
distance_between_neck_and_bcr_on_x_t+10,0.00012907027380971393
angle_from_bodycentre_neck_to_neck_earr_in_xy_t+3,0.00012896099416674964
distance_between_headcentre_and_earl_on_z_t+8,0.00012884272035070579
distance_to_boundary_dynamic_hipl_in_oft_t-12,0.0001286057805175458
distance_between_hipr_and_tailbase_on_z_t-6,0.00012859546927076074
distance_between_hipl_and_tailbase_on_y_t-12,0.00012843786850103987
speed_of_bcr_in_xyz_t+5,0.00012828848083308882
distance_to_boundary_dynamic_tailcentre_in_oft_t+13,0.00012827838883798908
distance_between_bodycentre_and_hipl_on_x_t-14,0.00012791623539537095
speed_of_bcr_in_xyz_t+9,0.00012769179500339594
distance_between_bodycentre_and_bcl_on_x_t-6,0.00012765022676100148
distance_between_neck_and_bcl_on_x_t-9,0.00012748549409362915
distance_between_neck_and_bcr_on_z_t-12,0.0001274828967273402
height_of_bcr_t+9,0.0001273885191800516
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t-14,0.00012718477127541598
height_of_bodycentre_t-6,0.00012716380234614673
distance_between_bodycentre_and_hipr_on_y_t-8,0.00012705385124689667
distance_between_headcentre_and_earr_on_y_t+8,0.00012700080796613114
distance_between_bcl_and_hipl_on_y_t-9,0.00012684622213732198
distance_to_boundary_dynamic_tailcentre_in_oft_t+12,0.00012631645190355246
distance_between_hipr_and_tailbase_on_x_t-10,0.00012629263756403614
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+13,0.0001261899139555549
distance_between_bodycentre_and_hipl_on_y_t-4,0.00012611936951089804
distance_between_bodycentre_and_bcl_on_y_t-13,0.000126057058157264
distance_between_neck_and_bcl_on_y_t+9,0.00012597961309726888
distance_between_hipl_and_tailbase_on_z_t-1,0.00012579061931666032
distance_between_bcl_and_hipl_on_x_t+11,0.00012563832481169365
distance_between_bodycentre_and_bcl_on_x_t-8,0.00012562419635635987
distance_between_hipr_and_tailbase_on_x_t-4,0.00012558888637025534
speed_of_hipr_in_xyz_t-9,0.00012541966164853326
distance_between_bcr_and_hipr_on_y_t+1,0.00012538921333573135
distance_to_boundary_dynamic_bodycentre_in_oft_t-9,0.00012521106226680257
distance_between_headcentre_and_earr_on_z_t-9,0.0001251749401109929
distance_between_headcentre_and_earr_on_z_t-14,0.0001251383764317466
distance_between_bcl_and_hipl_on_y_t+11,0.0001248102417383908
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+3,0.00012478284863056077
distance_between_headcentre_and_earr_on_z_t+3,0.0001247228621750389
speed_of_earl_in_xyz_t-5,0.0001245295285269576
distance_between_hipr_and_tailbase_on_z_t+5,0.00012447187246730575
speed_of_earl_in_xyz_t+3,0.000124463041690872
distance_between_headcentre_and_neck_on_y_t-11,0.0001242987460935738
Volume_of_neck_bcl_hipl_bodycentre_t-5,0.0001242486210170299
height_of_bcl_t+1,0.00012409543891014508
distance_between_neck_and_earr_on_y_t+14,0.00012397152464515548
distance_between_bcl_and_hipl_on_y_t+12,0.00012389220652654943
distance_between_bodycentre_and_bcr_on_y_t-2,0.0001237767054463155
distance_between_headcentre_and_earr_on_y_t+3,0.0001236744436509044
distance_between_bcr_and_hipr_on_x_t-2,0.00012367341855328562
height_of_bodycentre_t+3,0.00012349126026643196
distance_to_boundary_dynamic_tailcentre_in_oft_t+4,0.00012328433020720932
distance_to_boundary_dynamic_hipl_in_oft_t-14,0.00012323509319794
distance_between_headcentre_and_neck_on_y_t-12,0.0001228631927533926
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t+11,0.00012255816939912682
height_of_bcr_t+6,0.00012232983277324784
height_of_bodycentre_t-15,0.00012231274736040202
distance_between_bodycentre_and_hipl_on_y_t-10,0.0001223078324793343
distance_between_neck_and_earl_on_y_t-3,0.00012226138281170706
speed_of_hipr_in_xyz_t+11,0.00012220480020343669
distance_between_neck_and_earr_on_x_t+2,0.00012212679848405588
distance_between_headcentre_and_earl_on_z_t+14,0.00012199719432006655
distance_between_neck_and_bcr_on_y_t-15,0.00012197697017550467
height_of_hipl_t+13,0.00012181277061035838
distance_between_hipr_and_tailbase_on_x_t-14,0.0001217767776272017
speed_of_tailbase_in_xyz_t+11,0.00012176696414806717
distance_to_boundary_dynamic_hipl_in_oft_t+10,0.00012165024729497213
distance_between_neck_and_earl_on_y_t-2,0.00012153782907353213
height_of_hipl_t0,0.00012138520258868953
speed_of_earl_in_xyz_t+13,0.00012132910592746713
distance_between_neck_and_bcr_on_x_t+5,0.00012131281270454436
Volume_of_bodycentre_hipl_tailbase_hipr_t+1,0.00012088333745176757
distance_to_boundary_dynamic_earl_in_oft_t+14,0.00012087001704800895
distance_between_hipl_and_tailbase_on_x_t-9,0.00012070593511726391
distance_between_hipr_and_tailbase_on_y_t-13,0.00012048041952928743
distance_between_headcentre_and_neck_on_y_t-7,0.00012041248932791342
distance_between_bcr_and_hipr_on_x_t+4,0.00012029664925244682
speed_of_hipr_in_xyz_t+10,0.00012018373678403395
distance_between_headcentre_and_neck_on_z_t-11,0.00012017144423878423
distance_between_bodycentre_and_bcr_on_y_t+2,0.00012009598850665818
distance_between_headcentre_and_earl_on_x_t-10,0.00011993131858921894
height_of_hipr_t-10,0.00011987466944081958
Volume_of_neck_bcl_hipl_bodycentre_t-2,0.00011967478262401791
distance_between_bodycentre_and_hipr_on_y_t+14,0.00011950569073198328
angle_from_bodycentre_neck_to_neck_earr_in_xy_t+6,0.00011940536279460793
speed_of_bcl_in_xyz_t-11,0.0001193768607801844
speed_of_hipr_in_xyz_t-8,0.00011926145349781778
distance_between_neck_and_earl_on_x_t+9,0.00011923379515653576
distance_between_neck_and_bcr_on_x_t+6,0.00011915064107219604
distance_between_neck_and_earr_on_x_t-1,0.00011896887214671019
distance_between_neck_and_bcl_on_y_t-10,0.00011886887250203202
distance_to_boundary_dynamic_bcr_in_oft_t+9,0.00011871284975773764
distance_between_headcentre_and_neck_on_z_t-1,0.00011871011890594974
speed_of_nose_in_xyz_t-7,0.00011867051241598535
distance_between_bodycentre_and_bcl_on_y_t+1,0.00011854937599356303
height_of_hipr_t-3,0.0001184985309768301
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t-9,0.00011816857050317076
distance_between_headcentre_and_earr_on_x_t+10,0.00011816328381368448
distance_between_headcentre_and_neck_on_z_t+7,0.00011813116484668922
distance_between_neck_and_earr_on_y_t+13,0.00011803768862896507
distance_between_bodycentre_and_bcl_on_y_t+4,0.00011785746467757981
distance_between_bodycentre_and_hipl_on_x_t-5,0.000117825899260913
distance_between_headcentre_and_earl_on_y_t0,0.00011780590552896675
distance_between_hipl_and_tailbase_on_y_t+2,0.00011770261134494006
distance_to_boundary_dynamic_hipr_in_oft_t+4,0.00011769088779020026
distance_between_headcentre_and_neck_on_x_t+13,0.00011763156349568444
distance_between_bodycentre_and_bcr_on_x_t-13,0.00011756439222607299
distance_between_bodycentre_and_hipr_on_x_t0,0.00011754667831946359
distance_between_bodycentre_and_hipl_on_y_t+1,0.00011747883769215268
distance_between_bodycentre_and_bcr_on_x_t-9,0.00011732956827302484
height_of_bodycentre_t+2,0.00011729183293983588
speed_of_hipr_in_xyz_t-15,0.00011726520737426211
speed_of_hipr_in_xyz_t+4,0.00011697581453152567
height_of_hipl_t+9,0.0001168332974191446
height_of_bodycentre_t-12,0.00011670263095175962
distance_between_hipl_and_tailbase_on_x_t+3,0.00011669906916600567
distance_between_neck_and_earl_on_x_t+8,0.00011665801520384206
distance_between_headcentre_and_earr_on_y_t-12,0.00011655886614949
distance_between_bodycentre_and_hipl_on_x_t-9,0.00011647512588245633
height_of_bcl_t-8,0.00011639832081875781
distance_between_neck_and_bcl_on_y_t-4,0.00011631891878314542
distance_between_bcr_and_hipr_on_x_t-15,0.00011619881139006061
distance_between_hipl_and_tailbase_on_y_t+9,0.00011616452625163172
distance_between_headcentre_and_neck_on_x_t-15,0.00011600022333810109
distance_between_bodycentre_and_hipr_on_z_t+7,0.00011579811337405689
distance_between_neck_and_bodycentre_on_y_t+6,0.00011562690075817159
angle_from_bodycentre_neck_to_neck_earl_in_xy_t+2,0.00011543022490967943
distance_between_neck_and_bcr_on_y_t-5,0.00011528229295268693
height_of_bcr_t-13,0.00011504996669403256
distance_between_headcentre_and_earl_on_z_t-14,0.00011489204487100283
distance_between_bodycentre_and_hipl_on_x_t+11,0.00011479808089445844
distance_between_headcentre_and_neck_on_z_t+6,0.00011461406672444034
height_of_bodycentre_t+12,0.00011459353190768533
distance_between_headcentre_and_neck_on_x_t-13,0.00011446236589553901
Volume_of_neck_bcl_hipl_bodycentre_t+1,0.00011432733888103827
distance_between_bodycentre_and_hipl_on_z_t+11,0.00011429841084461498
distance_between_headcentre_and_earl_on_y_t-2,0.00011426873102555064
distance_between_neck_and_bodycentre_on_y_t-11,0.00011419489963317438
angle_from_bodycentre_neck_to_neck_earl_in_xy_t-4,0.00011404180541137259
height_of_tailcentre_t-11,0.0001140190026824466
distance_between_bodycentre_and_bcr_on_x_t+14,0.00011396053335768201
height_of_hipr_t-12,0.00011389922463764903
distance_between_headcentre_and_earr_on_x_t-5,0.000113597171295688
distance_to_boundary_dynamic_hipr_in_oft_t+10,0.00011345476319169321
distance_between_bodycentre_and_hipr_on_y_t+7,0.00011334058883203543
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+6,0.00011323570081609505
distance_between_bcl_and_hipl_on_x_t-10,0.00011312878879000916
height_of_hipl_t-14,0.00011308700464626696
distance_between_headcentre_and_earl_on_x_t-2,0.00011305095361191244
angle_from_bodycentre_neck_to_neck_earl_in_xy_t-14,0.0001127660099264141
distance_between_hipl_and_tailbase_on_y_t-7,0.00011262123579913094
distance_between_neck_and_earl_on_y_t+5,0.00011260607876495857
distance_between_bcr_and_hipr_on_y_t+11,0.00011244859172802761
distance_between_bcr_and_hipr_on_y_t-5,0.0001124195863111332
distance_between_headcentre_and_earr_on_x_t+12,0.00011234187109947458
distance_between_headcentre_and_neck_on_y_t+14,0.00011231565506317254
distance_between_bcl_and_hipl_on_y_t+6,0.00011221551218907764
distance_between_bodycentre_and_hipr_on_z_t+11,0.00011200790898907494
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t+2,0.00011182279884881432
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-11,0.00011179878639199767
distance_to_boundary_dynamic_neck_in_oft_t+11,0.00011168566150430972
speed_of_bcl_in_xyz_t-1,0.00011162947005846498
distance_between_bodycentre_and_bcr_on_y_t+1,0.00011141192109222877
distance_between_hipr_and_tailbase_on_x_t+2,0.00011135168890823475
distance_to_boundary_dynamic_headcentre_in_oft_t+10,0.0001112925752185883
distance_between_headcentre_and_neck_on_y_t-5,0.00011122534241058309
speed_of_earl_in_xyz_t+4,0.00011119275790438898
distance_between_headcentre_and_neck_on_z_t+8,0.00011103191155956924
distance_between_bcl_and_hipl_on_x_t+12,0.00011075186536286277
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-13,0.00011064073244396844
distance_between_bcr_and_hipr_on_y_t+10,0.00011058746482879158
distance_between_hipl_and_tailbase_on_x_t+9,0.0001102531345419577
distance_between_bcr_and_hipr_on_z_t-15,0.00010999694748155965
distance_between_bodycentre_and_tailbase_on_z_t-15,0.00010981536526859837
distance_to_boundary_dynamic_hipr_in_oft_t-10,0.0001097847144260913
distance_between_hipr_and_tailbase_on_y_t+8,0.00010968072272577576
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t-15,0.00010961132146155638
distance_between_headcentre_and_neck_on_x_t+5,0.00010960703195531343
distance_between_bcl_and_hipl_on_x_t+3,0.0001095462718540123
angle_from_bodycentre_neck_to_neck_earr_in_xy_t+13,0.00010945762191188575
distance_between_bcr_and_hipr_on_x_t-1,0.00010939593199279225
speed_of_hipl_in_xyz_t-7,0.00010904446597889013
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t-12,0.0001090343732027357
distance_to_boundary_dynamic_headcentre_in_oft_t-5,0.00010892071805069384
distance_between_bodycentre_and_hipr_on_y_t+3,0.00010891661017412006
distance_between_bcr_and_hipr_on_z_t+2,0.00010880772791066636
distance_between_neck_and_bcr_on_y_t-8,0.00010868084897478304
distance_between_neck_and_earr_on_y_t-6,0.00010861910888841616
height_of_hipl_t-15,0.00010859448707457579
distance_between_hipr_and_tailbase_on_x_t+4,0.00010855803193072945
distance_between_hipr_and_tailbase_on_x_t-3,0.00010845827219115912
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t-10,0.00010827097477323048
angle_from_tailbase_bodycentre_to_tailbase_hipr_in_xy_t-13,0.00010824544692168331
distance_to_boundary_dynamic_bcl_in_oft_t-15,0.00010823390423442699
distance_between_neck_and_bcr_on_x_t-15,0.00010801220782315152
distance_between_bcr_and_hipr_on_y_t+4,0.00010786573792125908
angle_from_tailbase_bodycentre_to_hipr_bcr_in_xy_t+5,0.00010783118464677853
speed_of_hipr_in_xyz_t-7,0.00010779898527221856
distance_between_hipr_and_tailbase_on_z_t+14,0.00010750313774575141
distance_between_bodycentre_and_bcr_on_z_t-9,0.00010747891168446986
distance_between_headcentre_and_earr_on_y_t+4,0.00010742839684454136
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t0,0.00010707569013215767
distance_between_headcentre_and_earl_on_z_t+6,0.00010706451344255445
distance_between_neck_and_earl_on_y_t-11,0.00010700850432669883
angle_from_tailbase_bodycentre_to_bodycentre_neck_in_xy_t+9,0.00010695437101533649
distance_between_bodycentre_and_bcr_on_y_t-1,0.00010680146554557665
distance_to_boundary_dynamic_hipr_in_oft_t-9,0.00010665989528462306
distance_to_boundary_dynamic_bodycentre_in_oft_t-5,0.00010663698182738517
distance_between_bodycentre_and_hipr_on_x_t-12,0.00010661048614682454
distance_between_neck_and_bcl_on_x_t+5,0.0001065046416123249
distance_between_neck_and_bcr_on_y_t+2,0.00010632928710873837
distance_between_bodycentre_and_hipr_on_z_t+5,0.00010624647821016705
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t-1,0.00010620379489628874
distance_to_boundary_dynamic_tailcentre_in_oft_t-14,0.00010613619752065625
distance_between_neck_and_earr_on_x_t0,0.00010597163049278077
height_of_bcr_t-9,0.00010583500424614938
distance_between_bcr_and_hipr_on_x_t-11,0.00010571969432613272
distance_between_headcentre_and_earl_on_y_t+12,0.00010557366603629685
distance_between_neck_and_bcr_on_y_t0,0.00010534905145255729
distance_between_headcentre_and_neck_on_x_t+9,0.0001053073436330911
distance_between_bodycentre_and_hipl_on_y_t+8,0.00010522630144380866
distance_between_neck_and_bcr_on_y_t-9,0.0001051897028613011
height_of_neck_t-9,0.000105001502494291
speed_of_headcentre_in_xyz_t-9,0.00010484819185189743
distance_between_headcentre_and_neck_on_y_t+5,0.00010465125302878609
speed_of_bcr_in_xyz_t+12,0.00010460823637045062
distance_between_bodycentre_and_bcl_on_y_t+12,0.00010454372457786852
speed_of_headcentre_in_xyz_t-13,0.00010428633142608425
distance_between_bodycentre_and_bcl_on_x_t-4,0.00010426610033769766
angle_from_bodycentre_neck_to_neck_earr_in_xy_t-14,0.00010413555659859396
distance_between_bcr_and_hipr_on_y_t0,0.00010405263786458977
distance_to_boundary_dynamic_bcr_in_oft_t+11,0.00010390929236577928
distance_between_neck_and_bcr_on_x_t-11,0.00010362816369965254
angle_from_tailbase_bodycentre_to_hipl_bcl_in_xy_t+10,0.00010359054825894833
Volume_of_neck_bcl_hipl_bodycentre_t-8,0.00010358013307103329
distance_between_neck_and_bcl_on_z_t+2,0.00010350919337179505
distance_between_headcentre_and_earr_on_x_t-1,0.00010346549360586191
distance_between_bcl_and_hipl_on_y_t+10,0.00010335749164658597
angle_from_bodycentre_neck_to_neck_earr_in_xy_t+10,0.00010334685744172942
distance_between_bodycentre_and_bcr_on_y_t+10,0.00010328904527573548
distance_between_bodycentre_and_hipr_on_z_t-1,0.00010283103533369016
speed_of_nose_in_xyz_t-1,0.0001028169930770274
distance_between_bodycentre_and_bcl_on_y_t+10,0.00010274254414013684
distance_between_bcr_and_hipr_on_x_t-13,0.00010254285205159312
speed_of_hipr_in_xyz_t-2,0.00010243677592130005
distance_between_hipr_and_tailbase_on_x_t-6,0.00010228877821168355
distance_between_hipl_and_tailbase_on_z_t+11,0.00010216305988411917
distance_between_hipl_and_tailbase_on_y_t-10,0.00010216069410293092
distance_between_bodycentre_and_bcl_on_y_t+2,0.00010210351427412888
angle_from_bodycentre_neck_to_neck_headcentre_in_xy_t+5,0.00010192100396019254
speed_of_earl_in_xyz_t-14,0.0001018267077938904
Volume_of_bodycentre_hipl_tailbase_hipr_t+10,0.00010165978880197766
distance_between_hipl_and_tailbase_on_x_t+5,0.00010154731387983717
Volume_of_neck_bodycentre_bcl_bcr_t-1,0.00010145100463386321
distance_between_headcentre_and_earl_on_z_t-7,0.00010141398419229144
distance_between_hipr_and_tailbase_on_x_t+11,0.00010132412005876987
height_of_bcl_t+3,0.00010113697456292285
distance_between_bodycentre_and_hipr_on_x_t-6,0.00010110007730544662
speed_of_bodycentre_in_xyz_t+10,0.00010103661343095176
distance_between_bodycentre_and_hipr_on_x_t+6,0.00010078576859153466
distance_between_neck_and_bodycentre_on_y_t+10,0.00010078573554743435
distance_between_bcl_and_hipl_on_x_t-14,0.00010074940881188375
distance_between_neck_and_earr_on_x_t+12,0.0001007474931729466
distance_between_hipr_and_tailbase_on_z_t-8,0.00010071581528124428
height_of_bodycentre_t-10,0.0001006878769091436
height_of_hipr_t-4,0.0001005768330104896
speed_of_bodycentre_in_xyz_t+8,0.00010029618684355548
angle_from_bodycentre_neck_to_neck_earr_in_xy_t0,0.00010028920031072158
height_of_hipl_t-7,0.00010021306877757001
height_of_tailcentre_t-7,0.00010016929143397111
Volume_of_bodycentre_hipl_tailbase_hipr_t-12,9.989028896256996e-05
distance_between_bodycentre_and_hipr_on_x_t-13,9.979006358306978e-05
distance_to_boundary_dynamic_tailcentre_in_oft_t-10,9.977864714216702e-05
distance_between_bodycentre_and_hipl_on_z_t+8,9.97073207115625e-05
